Sheet Name,Cell Address,Comment,Name,type,Comment Content,isSector,isOpen,otherType,comment2,finalType,Content Only,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,יהודים בלבד,ליהודים בלבד,Unnamed: 18,ערבים בלבד,לערבים בלבד,Unnamed: 21,שאלה פתוחה,פתוח,Unnamed: 24,לנשים בלבד
דמוגרפיה,$F$34,"יניב שפירא:
1 = נשוי
2 = חי עם בן\בת זוג קבוע\ה
3 = גרוש
4 = פרוד 
5 = אלמן
6 = רווק, מעולם לא נישא",,scale,"יניב שפירא:
1 = נשוי
2 = חי עם בן\בת זוג קבוע\ה
3 = גרוש
4 = פרוד 
5 = אלמן
6 = רווק, מעולם לא נישא",unknown,unknown,,,scale,"1 = נשוי
2 = חי עם בן\בת זוג קבוע\ה
3 = גרוש
4 = פרוד 
5 = אלמן
6 = רווק, מעולם לא נישא",,,,,,,,,,,,,,
דמוגרפיה,$O$34,"יניב שפירא:
1 = רווק
2 = נשוי
3 = גרוש
4 = אלמן",,scale,"יניב שפירא:
1 = רווק
2 = נשוי
3 = גרוש
4 = אלמן",unknown,unknown,,,scale,"1 = רווק
2 = נשוי
3 = גרוש
4 = אלמן",,,,,,,,,,,,,,
דמוגרפיה,$T$34,"יניב שפירא:
1 = רווק
2 = נשוי בלי ילדים
3 = נשוי עם ילד אחד
4 = נשוי עם שני ילדים
5 = נשוי עם שלושה או יותר ילדים
6 = גרוש בלי ילדים
7 = גרוש עם ילדים
8 = אלמן בלי ילדים
9 = אלמן עם ילדים",,scale,"יניב שפירא:
1 = רווק
2 = נשוי בלי ילדים
3 = נשוי עם ילד אחד
4 = נשוי עם שני ילדים
5 = נשוי עם שלושה או יותר ילדים
6 = גרוש בלי ילדים
7 = גרוש עם ילדים
8 = אלמן בלי ילדים
9 = אלמן עם ילדים",unknown,unknown,,,scale,"1 = רווק
2 = נשוי בלי ילדים
3 = נשוי עם ילד אחד
4 = נשוי עם שני ילדים
5 = נשוי עם שלושה או יותר ילדים
6 = גרוש בלי ילדים
7 = גרוש עם ילדים
8 = אלמן בלי ילדים
9 = אלמן עם ילדים",,,,,,,,,,,,,,
דמוגרפיה,$AD$34,"יניב שפירא:
1 = רווק
2 = אלמן/גרוש ללא
3 = נשוי ללא
4 = אלמן/גרוש + 1/2
5 = אלמן/גרוש + 3
6 = אלמן/גרוש + 4
7 = נשוי + 1/2
8 = נשוי + 3
9 = נשוי + 4",,scale,"יניב שפירא:
1 = רווק
2 = אלמן/גרוש ללא
3 = נשוי ללא
4 = אלמן/גרוש + 1/2
5 = אלמן/גרוש + 3
6 = אלמן/גרוש + 4
7 = נשוי + 1/2
8 = נשוי + 3
9 = נשוי + 4",unknown,unknown,,,scale,"1 = רווק
2 = אלמן/גרוש ללא
3 = נשוי ללא
4 = אלמן/גרוש + 1/2
5 = אלמן/גרוש + 3
6 = אלמן/גרוש + 4
7 = נשוי + 1/2
8 = נשוי + 3
9 = נשוי + 4",,,,,,,,,,,,,,
דמוגרפיה,$AF$34,"יניב שפירא:
1 = רווק/אלמן/גרוש
2 = נשוי",,scale,"יניב שפירא:
1 = רווק/אלמן/גרוש
2 = נשוי",unknown,unknown,,,scale,"1 = רווק/אלמן/גרוש
2 = נשוי",,,,,,,,,,,,,,
דמוגרפיה,$AH$34,"יניב שפירא:
1 = רווק
2 = נשוי בלי ילדים
3 = נשוי עם ילדים
4 = אלמן/גרוש בלי ילדים
5 = אלמן/גרוש עם ילדים",,scale,"יניב שפירא:
1 = רווק
2 = נשוי בלי ילדים
3 = נשוי עם ילדים
4 = אלמן/גרוש בלי ילדים
5 = אלמן/גרוש עם ילדים",unknown,unknown,,,scale,"1 = רווק
2 = נשוי בלי ילדים
3 = נשוי עם ילדים
4 = אלמן/גרוש בלי ילדים
5 = אלמן/גרוש עם ילדים",,,,,,,,,,,,,,
דמוגרפיה,$F$35,"יניב שפירא:
1 = אתה כלל לא שומר על המסורת
2 = אתה שומר במקצת על המסורת
3 = אתה שומר במידה רבה על המסורת
4 = אתה שומר על המסורת על כל דקדוקיה",,scale,"יניב שפירא:
1 = אתה כלל לא שומר על המסורת
2 = אתה שומר במקצת על המסורת
3 = אתה שומר במידה רבה על המסורת
4 = אתה שומר על המסורת על כל דקדוקיה",unknown,unknown,,,scale,"1 = אתה כלל לא שומר על המסורת
2 = אתה שומר במקצת על המסורת
3 = אתה שומר במידה רבה על המסורת
4 = אתה שומר על המסורת על כל דקדוקיה",,,,,,,,,,,,,,
דמוגרפיה,$M$35,"יניב שפירא:
1 = שומר על המסורת על כל דקדוקיה
2 = שומר במידה רבה
3 = שומר במקצת
4 = לא שומר כלל",,scale,"יניב שפירא:
1 = שומר על המסורת על כל דקדוקיה
2 = שומר במידה רבה
3 = שומר במקצת
4 = לא שומר כלל",unknown,unknown,,,scale,"1 = שומר על המסורת על כל דקדוקיה
2 = שומר במידה רבה
3 = שומר במקצת
4 = לא שומר כלל",,,,,,,,,,,,,,
דמוגרפיה,$T$36,"יניב שפירא:
1 = כן
2 = לא",,scale,"יניב שפירא:
1 = כן
2 = לא",unknown,unknown,,,scale,"1 = כן
2 = לא",,,,,,,,,,,,,,
דמוגרפיה,$T$37,"יניב שפירא:
1 = כן 
2 = לא",,scale,"יניב שפירא:
1 = כן 
2 = לא",unknown,unknown,,,scale,"1 = כן 
2 = לא",,,,,,,,,,,,,,
דמוגרפיה,$T$38,"יניב שפירא:
1 = כל יום
2 = כמעט כל שבת וחג
3 = פעמים אחדות בשנה
4 = רק ביום כיפור
5 = אף פעם",,scale,"יניב שפירא:
1 = כל יום
2 = כמעט כל שבת וחג
3 = פעמים אחדות בשנה
4 = רק ביום כיפור
5 = אף פעם",unknown,unknown,,,scale,"1 = כל יום
2 = כמעט כל שבת וחג
3 = פעמים אחדות בשנה
4 = רק ביום כיפור
5 = אף פעם",,,,,,,,,,,,,,
דמוגרפיה,$F$39,"יניב שפירא:
1 = ישראל
2 = אסיה או אפריקה
3 = אירופה או אמריקה
4 = ברה""מ/חבר העמים",,scale,"יניב שפירא:
1 = ישראל
2 = אסיה או אפריקה
3 = אירופה או אמריקה
4 = ברה""מ/חבר העמים",unknown,unknown,,,scale,"1 = ישראל
2 = אסיה או אפריקה
3 = אירופה או אמריקה
4 = ברה""מ/חבר העמים",,,,,,,,,,,,,,
דמוגרפיה,$I$39,"יניב שפירא:
שאלה פתוחה
קידוד תחת
nv179",,scale,"יניב שפירא:
שאלה פתוחה
קידוד תחת
nv179",unknown,unknown,,,scale,"שאלה פתוחה
קידוד תחת
nv179",,,,,,,,,,,,,,
דמוגרפיה,$J$39,"יניב שפירא:
שאלה פתוחה
לא לערבים",,scale,"יניב שפירא:
שאלה פתוחה
לא לערבים",unknown,unknown,,,scale,"שאלה פתוחה
לא לערבים",,,,,,,,,,,,,,
דמוגרפיה,$AF$39,"יניב שפירא:
1 = צבר
2 = אירופה התיכונית והמזרחית
3 = אירופה הדרומית
4 = אירופה המערבית
5 = ארצות דוברות אנגלית
6 = צפון אפריקה
7 = המזרח התיכון
8 = המזרח הרחוק
9 = דרום אמריקה",,scale,"יניב שפירא:
1 = צבר
2 = אירופה התיכונית והמזרחית
3 = אירופה הדרומית
4 = אירופה המערבית
5 = ארצות דוברות אנגלית
6 = צפון אפריקה
7 = המזרח התיכון
8 = המזרח הרחוק
9 = דרום אמריקה",unknown,unknown,,,scale,"1 = צבר
2 = אירופה התיכונית והמזרחית
3 = אירופה הדרומית
4 = אירופה המערבית
5 = ארצות דוברות אנגלית
6 = צפון אפריקה
7 = המזרח התיכון
8 = המזרח הרחוק
9 = דרום אמריקה",,,,,,,,,,,,,,
דמוגרפיה,$I$40,"יניב שפירא:
שאלה פתוחה
קידוד תחת
 nv180
",,scale,"יניב שפירא:
שאלה פתוחה
קידוד תחת
 nv180
",unknown,unknown,,,scale,"שאלה פתוחה
קידוד תחת
 nv180
",,,,,,,,,,,,,,
דמוגרפיה,$J$40,"יניב שפירא:
שאלה פתוחה
לא לערבים",,scale,"יניב שפירא:
שאלה פתוחה
לא לערבים",unknown,unknown,,,scale,"שאלה פתוחה
לא לערבים",,,,,,,,,,,,,,
דמוגרפיה,$AF$40,"יניב שפירא:
1 = צבר
2 = אירופה התיכונית והמזרחית
3 = אירופה הדרומית
4 = אירופה המערבית
5 = ארצות דוברות אנגלית
6 = צפון אפריקה
7 = המזרח התיכון
8 = המזרח הרחוק
9 = דרום אמריקה",,scale,"יניב שפירא:
1 = צבר
2 = אירופה התיכונית והמזרחית
3 = אירופה הדרומית
4 = אירופה המערבית
5 = ארצות דוברות אנגלית
6 = צפון אפריקה
7 = המזרח התיכון
8 = המזרח הרחוק
9 = דרום אמריקה",unknown,unknown,,,scale,"1 = צבר
2 = אירופה התיכונית והמזרחית
3 = אירופה הדרומית
4 = אירופה המערבית
5 = ארצות דוברות אנגלית
6 = צפון אפריקה
7 = המזרח התיכון
8 = המזרח הרחוק
9 = דרום אמריקה",,,,,,,,,,,,,,
דמוגרפיה,$M$41,"יניב שפירא:
1 = כן
2 = לא",,scale,"יניב שפירא:
1 = כן
2 = לא",unknown,unknown,,,scale,"1 = כן
2 = לא",,,,,,,,,,,,,,
דמוגרפיה,$G$42,"יניב שפירא:
1 = שכיר
2 = עצמאי
3 = פנסיונר
4 = עקרת בית
5 = חייל/תלמיד/סטודנט
6 = מחפש עבודה
7 = אחר",,scale,"יניב שפירא:
1 = שכיר
2 = עצמאי
3 = פנסיונר
4 = עקרת בית
5 = חייל/תלמיד/סטודנט
6 = מחפש עבודה
7 = אחר",unknown,unknown,,,scale,"1 = שכיר
2 = עצמאי
3 = פנסיונר
4 = עקרת בית
5 = חייל/תלמיד/סטודנט
6 = מחפש עבודה
7 = אחר",,,,,,,,,,,,,,
דמוגרפיה,$M$42,"יניב שפירא:
1 = שכיר פועל
2 = שכיר פקיד
3 = שכיר מנהל
4 = עצמאי קטן
5 = עצמאי בעל חברה",,scale,"יניב שפירא:
1 = שכיר פועל
2 = שכיר פקיד
3 = שכיר מנהל
4 = עצמאי קטן
5 = עצמאי בעל חברה",unknown,unknown,,,scale,"1 = שכיר פועל
2 = שכיר פקיד
3 = שכיר מנהל
4 = עצמאי קטן
5 = עצמאי בעל חברה",,,,,,,,,,,,,,
דמוגרפיה,$O$42,"יניב שפירא:
1 = שכיר פועל
2 = שכיר פקיד
3 = שכיר מנהל
4 = עצמאי קטן
5 = עצמאי בעל חברה
6 = לא עובד",,scale,"יניב שפירא:
1 = שכיר פועל
2 = שכיר פקיד
3 = שכיר מנהל
4 = עצמאי קטן
5 = עצמאי בעל חברה
6 = לא עובד",unknown,unknown,,,scale,"1 = שכיר פועל
2 = שכיר פקיד
3 = שכיר מנהל
4 = עצמאי קטן
5 = עצמאי בעל חברה
6 = לא עובד",,,,,,,,,,,,,,
דמוגרפיה,$T$42,"יניב שפירא:
1 = שכיר
2 = עצמאי
3 = חבר קואופרטיב
4 = פנסיונר
5 = עקרת בית
6 = חייל/תלמיד/סטודנט
7 = אחר שלא מועסק",,scale,"יניב שפירא:
1 = שכיר
2 = עצמאי
3 = חבר קואופרטיב
4 = פנסיונר
5 = עקרת בית
6 = חייל/תלמיד/סטודנט
7 = אחר שלא מועסק",unknown,unknown,,,scale,"1 = שכיר
2 = עצמאי
3 = חבר קואופרטיב
4 = פנסיונר
5 = עקרת בית
6 = חייל/תלמיד/סטודנט
7 = אחר שלא מועסק",,,,,,,,,,,,,,
דמוגרפיה,$W$42,"יניב שפירא:
1 = שכיר
2 = עצמאי
3 = לא מועסק",,scale,"יניב שפירא:
1 = שכיר
2 = עצמאי
3 = לא מועסק",unknown,unknown,,,scale,"1 = שכיר
2 = עצמאי
3 = לא מועסק",,,,,,,,,,,,,,
דמוגרפיה,$AE$42,"יניב שפירא:
1 = שכיר
2 = עצמאי - מעביד
3 = עצמאי - לא מעסיק אחרים
4 = חבר קואופרטיב
5 = אחר
6 = מחפש עבודה
7 = עקרת בית
8 = פנסיונר",,scale,"יניב שפירא:
1 = שכיר
2 = עצמאי - מעביד
3 = עצמאי - לא מעסיק אחרים
4 = חבר קואופרטיב
5 = אחר
6 = מחפש עבודה
7 = עקרת בית
8 = פנסיונר",unknown,unknown,,,scale,"1 = שכיר
2 = עצמאי - מעביד
3 = עצמאי - לא מעסיק אחרים
4 = חבר קואופרטיב
5 = אחר
6 = מחפש עבודה
7 = עקרת בית
8 = פנסיונר",,,,,,,,,,,,,,
דמוגרפיה,$V$43,"יניב שפירא:
1 = שכיר
2 = עצמאי
3 = חבר קואופרטיב
4 = פנסיונר
5 = עקרת בית
6 = חייל/תלמיד/סטודנט
7 = אחר שלא מועסק",,scale,"יניב שפירא:
1 = שכיר
2 = עצמאי
3 = חבר קואופרטיב
4 = פנסיונר
5 = עקרת בית
6 = חייל/תלמיד/סטודנט
7 = אחר שלא מועסק",unknown,unknown,,,scale,"1 = שכיר
2 = עצמאי
3 = חבר קואופרטיב
4 = פנסיונר
5 = עקרת בית
6 = חייל/תלמיד/סטודנט
7 = אחר שלא מועסק",,,,,,,,,,,,,,
דמוגרפיה,$W$43,"יניב שפירא:
1 = שכיר
2 = עצמאי
3 = לא מועסק
4 = אין בן/בת זוג",,scale,"יניב שפירא:
1 = שכיר
2 = עצמאי
3 = לא מועסק
4 = אין בן/בת זוג",unknown,unknown,,,scale,"1 = שכיר
2 = עצמאי
3 = לא מועסק
4 = אין בן/בת זוג",,,,,,,,,,,,,,
דמוגרפיה,$AF$44,"יניב שפירא:
1 = צבר
2 = אירופה התיכונית והמזרחית
3 = אירופה הדרומית
4 = אירופה המערבית
5 = ארצות דוברות אנגלית
6 = צפון אפריקה
7 = המזרח התיכון
8 = המזרח הרחוק
9 = דרום אמריקה",,scale,"יניב שפירא:
1 = צבר
2 = אירופה התיכונית והמזרחית
3 = אירופה הדרומית
4 = אירופה המערבית
5 = ארצות דוברות אנגלית
6 = צפון אפריקה
7 = המזרח התיכון
8 = המזרח הרחוק
9 = דרום אמריקה",unknown,unknown,,,scale,"1 = צבר
2 = אירופה התיכונית והמזרחית
3 = אירופה הדרומית
4 = אירופה המערבית
5 = ארצות דוברות אנגלית
6 = צפון אפריקה
7 = המזרח התיכון
8 = המזרח הרחוק
9 = דרום אמריקה",,,,,,,,,,,,,,
דמוגרפיה,$AF$45,"יניב שפירא:
1 = לא למד כלל
2 = עממי חלקי
3 = סיים עממי
4 = תיכון חלקי
5 = סיים תיכון
6 = גבוהה חלקית
7 = ב.א.
8 = תואר שני ומעלה",,scale,"יניב שפירא:
1 = לא למד כלל
2 = עממי חלקי
3 = סיים עממי
4 = תיכון חלקי
5 = סיים תיכון
6 = גבוהה חלקית
7 = ב.א.
8 = תואר שני ומעלה",unknown,unknown,,,scale,"1 = לא למד כלל
2 = עממי חלקי
3 = סיים עממי
4 = תיכון חלקי
5 = סיים תיכון
6 = גבוהה חלקית
7 = ב.א.
8 = תואר שני ומעלה",,,,,,,,,,,,,,
דמוגרפיה,$A$46,"יניב שפירא:
רק למי שענה שעובד",יניב שפירא,sector,רק למי שענה שעובד,unknown,unknown,,,sector,רק למי שענה שעובד,,,,,,,,,,,,,,
דמוגרפיה,$G$46,"יניב שפירא:
1 = משרה מלאה
2 = משרה חלקית",,scale,"יניב שפירא:
1 = משרה מלאה
2 = משרה חלקית",unknown,unknown,,,scale,"1 = משרה מלאה
2 = משרה חלקית",,,,,,,,,,,,,,
דמוגרפיה,$AA$47,"יניב שפירא:
1 = מקצוע חופשי שדורש השכלה אקדמית
2 = מקצוע חופשי שלא דורש הכשלה אקדמית
3 = פקיד או בעל עסק עם 11+ עובדים
4 = פקיד או בעל עסק עם 3-10 עובדים
5 = פקיד או בעל עסק עם 0-2 עובדים
6 = פועל מקצועי
7 = פועל לא מקצועי (רוכל)
8 = סטודנט
9 = עקר בית
0 = לא עובד",,scale,"יניב שפירא:
1 = מקצוע חופשי שדורש השכלה אקדמית
2 = מקצוע חופשי שלא דורש הכשלה אקדמית
3 = פקיד או בעל עסק עם 11+ עובדים
4 = פקיד או בעל עסק עם 3-10 עובדים
5 = פקיד או בעל עסק עם 0-2 עובדים
6 = פועל מקצועי
7 = פועל לא מקצועי (רוכל)
8 = סטודנט
9 = עקר בית
0 = לא עובד",unknown,unknown,,,scale,"1 = מקצוע חופשי שדורש השכלה אקדמית
2 = מקצוע חופשי שלא דורש הכשלה אקדמית
3 = פקיד או בעל עסק עם 11+ עובדים
4 = פקיד או בעל עסק עם 3-10 עובדים
5 = פקיד או בעל עסק עם 0-2 עובדים
6 = פועל מקצועי
7 = פועל לא מקצועי (רוכל)
8 = סטודנט
9 = עקר בית
0 = לא עובד",,,,,,,,,,,,,,
דמוגרפיה,$AG$47,"יניב שפירא:
1 = מקצוע חופשי
2 = מנהל/פקיד
3 = סוחר
4 = חקלאי
5 = עובד תחבורה
6 = בנייה
7 = בעל מלאכה
8 = ספורט/בידור
9 = לא עובד",,scale,"יניב שפירא:
1 = מקצוע חופשי
2 = מנהל/פקיד
3 = סוחר
4 = חקלאי
5 = עובד תחבורה
6 = בנייה
7 = בעל מלאכה
8 = ספורט/בידור
9 = לא עובד",unknown,unknown,,,scale,"1 = מקצוע חופשי
2 = מנהל/פקיד
3 = סוחר
4 = חקלאי
5 = עובד תחבורה
6 = בנייה
7 = בעל מלאכה
8 = ספורט/בידור
9 = לא עובד",,,,,,,,,,,,,,
דמוגרפיה,$G$48,"יניב שפירא:
1 = מגזר ציבורי
2 = מגזר פרטי/חברה פרטית",,scale,"יניב שפירא:
1 = מגזר ציבורי
2 = מגזר פרטי/חברה פרטית",unknown,unknown,,,scale,"1 = מגזר ציבורי
2 = מגזר פרטי/חברה פרטית",,,,,,,,,,,,,,
דמוגרפיה,$I$49,"יניב שפירא:
1 = כלל לא מודאג
2 = מודרג במקצת
3 = מודאג מאוד
4 = איבדתי את מקום העבודה שלי לאחרונה ואני מחפש עבודה
5 = אינני עובד ואינני מחפש עבודה",,scale,"יניב שפירא:
1 = כלל לא מודאג
2 = מודרג במקצת
3 = מודאג מאוד
4 = איבדתי את מקום העבודה שלי לאחרונה ואני מחפש עבודה
5 = אינני עובד ואינני מחפש עבודה",unknown,unknown,,,scale,"1 = כלל לא מודאג
2 = מודרג במקצת
3 = מודאג מאוד
4 = איבדתי את מקום העבודה שלי לאחרונה ואני מחפש עבודה
5 = אינני עובד ואינני מחפש עבודה",,,,,,,,,,,,,,
דמוגרפיה,$F$50,"יניב שפירא:
1 = גבוה
2 = בינוני-גבוה
3 = בינוני
4 = נמוך",,scale,"יניב שפירא:
1 = גבוה
2 = בינוני-גבוה
3 = בינוני
4 = נמוך",unknown,unknown,,,scale,"1 = גבוה
2 = בינוני-גבוה
3 = בינוני
4 = נמוך",,,,,,,,,,,,,,
דמוגרפיה,$Q$50,"יניב שפירא:
1 = גבוה
2 = בינוני-גבוה
3 = בינוני
4 = נמוך
5 = מעמד הפועלים
6 = לא משויך לשום מעמד",,scale,"יניב שפירא:
1 = גבוה
2 = בינוני-גבוה
3 = בינוני
4 = נמוך
5 = מעמד הפועלים
6 = לא משויך לשום מעמד",unknown,unknown,,,scale,"1 = גבוה
2 = בינוני-גבוה
3 = בינוני
4 = נמוך
5 = מעמד הפועלים
6 = לא משויך לשום מעמד",,,,,,,,,,,,,,
דמוגרפיה,$S$50,"יניב שפירא:
1 = מעמד גבוה
2 = מעמד בינוני
3 = מעמד פועלים
4 = מעמד נמוך
5 = לא שייף לאף מעמד",,scale,"יניב שפירא:
1 = מעמד גבוה
2 = מעמד בינוני
3 = מעמד פועלים
4 = מעמד נמוך
5 = לא שייף לאף מעמד",unknown,unknown,,,scale,"1 = מעמד גבוה
2 = מעמד בינוני
3 = מעמד פועלים
4 = מעמד נמוך
5 = לא שייף לאף מעמד",,,,,,,,,,,,,,
דמוגרפיה,$AF$50,"יניב שפירא:
1 = בינוני-עליון
2 = בינוני
3 = נמוך
4 = עליון
5 = פועלים
6 = אחר
7 = לא מסווג את עצמי לשום מעמד",,scale,"יניב שפירא:
1 = בינוני-עליון
2 = בינוני
3 = נמוך
4 = עליון
5 = פועלים
6 = אחר
7 = לא מסווג את עצמי לשום מעמד",unknown,unknown,,,scale,"1 = בינוני-עליון
2 = בינוני
3 = נמוך
4 = עליון
5 = פועלים
6 = אחר
7 = לא מסווג את עצמי לשום מעמד",,,,,,,,,,,,,,
